,mass,year,reclat,reclong,log(mass)
28078,8.25,1979,-71.5,35.66667,0.9164539485499251
28079,7.96,1979,-71.5,35.66667,0.900913067737669
28080,11.86,1979,-71.5,35.66667,1.0740846890282438
28081,12.01,1979,-71.5,35.66667,1.079543007402906
28082,11.11,1979,-71.5,35.66667,1.0457140589408676
28083,10.57,1979,-71.5,35.66667,1.0240749873074262
28084,9.05,1979,-71.5,35.66667,0.9566485792052033
28085,7.2,1979,-71.5,35.66667,0.8573324964312685
28086,3.08,1979,-71.5,35.66667,0.4885507165004443
28087,5.81,1979,-71.5,35.66667,0.7641761323903307
28088,2.0,1979,-71.5,35.66667,0.3010299956639812
28089,28.16,1979,-71.5,35.66667,1.4496326504700745
28090,17.2,1979,-71.5,35.66667,1.235528446907549
28091,1.66,1979,-71.5,35.66667,0.22010808804005508
28092,0.67,1979,-71.5,35.66667,-0.17392519729917355
28093,222.8,1979,-71.5,35.66667,2.3479151865016914
28094,1.18,1979,-71.5,35.66667,0.07188200730612536
28095,15.81,1979,-71.5,35.66667,1.1989318699322091
28096,9.07,1979,-71.5,35.66667,0.9576072870600952
28097,4.86,1979,-71.5,35.66667,0.6866362692622934
28098,3.54,1979,-71.5,35.66667,0.5490032620257879
28099,6.81,1979,-71.5,35.66667,0.8331471119127851
28100,2.85,1979,-71.5,35.66667,0.4548448600085102
28101,2.96,1979,-71.5,35.66667,0.4712917110589386
28102,469.2,1979,-71.5,35.66667,2.671358003443492
28103,38.45,1979,-71.5,35.66667,1.58489634413745
28104,37.16,1979,-71.5,35.66667,1.5700757053216041
28105,110.28,1979,-71.5,35.66667,2.042496757433736
28106,40.1,1979,-71.5,35.66667,1.6031443726201824
28107,7.99,1979,-71.5,35.66667,0.9025467793139914
28108,9.98,1979,-71.5,35.66667,0.9991305412873711
28109,6.67,1979,-71.5,35.66667,0.8241258339165489
28110,5.29,1979,-71.5,35.66667,0.7234556720351858
28111,12.83,1979,-71.5,35.66667,1.1082266563749286
28112,45.93,1979,-71.5,35.66667,1.6620964454179235
28113,5.28,1979,-71.5,35.66667,0.7226339225338123
28114,6.62,1979,-71.5,35.66667,0.8208579894396999
28115,4.97,1979,-71.5,35.66667,0.696356388733332
28116,68.86,1979,-71.5,35.66667,1.8379670183686547
28117,189.58,1979,-71.5,35.66667,2.277792518931442
28118,91.59,1979,-71.5,35.66667,1.9618480590183243
28119,1388.4,1979,-71.5,35.66667,3.1425146049993744
28120,565.3,1979,-71.5,35.66667,2.752278985460119
28121,221.8,1979,-71.5,35.66667,2.3459615418131414
28122,468.5,1979,-71.5,35.66667,2.670709595223797
28123,406.9,1979,-71.5,35.66667,2.6094876898532853
28124,335.2,1979,-71.5,35.66667,2.525304009958239
28125,310.9,1979,-71.5,35.66667,2.492620722043192
28126,423.9,1979,-71.5,35.66667,2.627263416568221
28127,299.9,1979,-71.5,35.66667,2.476976465759527
28128,777.7,1979,-71.5,35.66667,2.8908120989551245
28129,952.9,1979,-71.5,35.66667,2.9790473269479647
28130,220.4,1979,-71.5,35.66667,2.3432115901797474
28131,198.08,1979,-71.5,35.66667,2.296840627340024
28132,220.3,1979,-71.5,35.66667,2.343014497150768
28133,164.14,1979,-71.5,35.66667,2.2152144290872275
28134,149.05,1979,-71.5,35.66667,2.1733319803686495
28135,219.7,1979,-71.5,35.66667,2.3418300569205104
28136,135.06,1979,-71.5,35.66667,2.1305267453841634
28137,124.97,1979,-71.5,35.66667,2.096805769822717
28138,102.58,1979,-71.5,35.66667,2.0110626947297345
28139,97.36,1979,-71.5,35.66667,1.9883805652220086
28140,81.86,1979,-71.5,35.66667,1.9130717403092508
28141,81.89,1979,-71.5,35.66667,1.9132308711135606
28142,57.67,1979,-71.5,35.66667,1.7609499514108973
28143,62.6,1979,-71.5,35.66667,1.7965743332104296
28144,95.89,1979,-71.5,35.66667,1.9817733186277473
28145,78.64,1979,-71.5,35.66667,1.8956435048240792
28146,57.21,1979,-71.5,35.66667,1.7574719477656682
28147,55.55,1979,-71.5,35.66667,1.7446840632768863
28148,46.84,1979,-71.5,35.66667,1.6706168864003255
28149,36.55,1979,-71.5,35.66667,1.5628873812938793
28150,15.89,1979,-71.5,35.66667,1.2011238972073797
28151,35.3,1979,-71.5,35.66667,1.5477747053878226
28152,36.89,1979,-71.5,35.66667,1.5669086552268034
28153,32.95,1979,-71.5,35.66667,1.5178554189300286
28154,35.05,1979,-71.5,35.66667,1.5446880223026773
28155,29.94,1979,-71.5,35.66667,1.4762517960070336
28156,45.77,1979,-71.5,35.66667,1.6605809124272997
28157,11.71,1979,-71.5,35.66667,1.0685568950723632
28158,27.72,1979,-71.5,35.66667,1.442793225939769
28159,33.5,1979,-71.5,35.66667,1.5250448070368452
28160,37.71,1979,-71.5,35.66667,1.5764565324056201
28161,15.99,1979,-71.5,35.66667,1.2038484637462348
28162,24.1,1979,-71.5,35.66667,1.3820170425748683
28163,36.88,1979,-71.5,35.66667,1.5667909123815917
28164,29.22,1979,-71.5,35.66667,1.4656802115982779
28165,21.44,1979,-71.5,35.66667,1.3312247810207325
28166,20.66,1979,-71.5,35.66667,1.3151303171836017
28167,27.3,1979,-71.5,35.66667,1.436162647040756
28168,20.11,1979,-71.5,35.66667,1.303412070596742
28169,16.38,1979,-71.5,35.66667,1.2143138974243997
28170,12.24,1979,-71.5,35.66667,1.0877814178095424
28171,19.96,1979,-71.5,35.66667,1.3001605369513523
28172,29.08,1979,-71.5,35.66667,1.4635944021870002
28173,26.99,1979,-71.5,35.66667,1.4312028845565166
28174,22.04,1979,-71.5,35.66667,1.3432115901797474
28175,15.37,1979,-71.5,35.66667,1.186673867499745
28176,15.74,1979,-71.5,35.66667,1.1970047280230458
28177,15.25,1979,-71.5,35.66667,1.1832698436828046
28178,30.37,1979,-71.5,35.66667,1.4824447919182653
28179,11.57,1979,-71.5,35.66667,1.0633333589517495
28180,13.31,1979,-71.5,35.66667,1.1241780554746752
28181,15.17,1979,-71.5,35.66667,1.1809855807867304
28182,6.93,1979,-71.5,35.66667,0.8407332346118067
28183,14.54,1979,-71.5,35.66667,1.162564406523019
28184,14.29,1979,-71.5,35.66667,1.1550322287909702
28185,10.3,1979,-71.5,35.66667,1.0128372247051722
28186,7.06,1979,-71.5,35.66667,0.8488047010518037
28187,12.15,1979,-71.5,35.66667,1.084576277934331
28188,1.81,1979,-71.5,35.66667,0.2576785748691845
28189,8.51,1979,-71.5,35.66667,0.9299295600845878
28190,12.63,1979,-71.5,35.66667,1.1014033505553307
28191,12.58,1979,-71.5,35.66667,1.0996806411092501
28192,13.14,1979,-71.5,35.66667,1.118595365223762
28193,10.74,1979,-71.5,35.66667,1.0310042813635367
28194,7.39,1979,-71.5,35.66667,0.8686444383948257
28195,7.59,1979,-71.5,35.66667,0.8802417758954804
28196,13.67,1979,-71.5,35.66667,1.1357685145678222
28197,7.06,1979,-71.5,35.66667,0.8488047010518037
28198,7.61,1979,-71.5,35.66667,0.8813846567705729
28199,8.22,1979,-71.5,35.66667,0.9148718175400504
28200,9.67,1979,-71.5,35.66667,0.9854264740830017
28201,6.48,1979,-71.5,35.66667,0.8115750058705934
28202,8.17,1979,-71.5,35.66667,0.9122220565324155
28203,10.32,1979,-71.5,35.66667,1.0136796972911926
28204,12.88,1979,-71.5,35.66667,1.1099158630237933
28205,12.32,1979,-71.5,35.66667,1.0906107078284066
28206,9.9,1979,-71.5,35.66667,0.9956351945975499
28207,11.87,1979,-71.5,35.66667,1.074450718954591
28208,11.96,1979,-71.5,35.66667,1.077731179652392
28209,7.66,1979,-71.5,35.66667,0.884228769632604
28210,8.41,1979,-71.5,35.66667,0.9247959957979122
28211,7.72,1979,-71.5,35.66667,0.8876173003357362
28212,8.3,1979,-71.5,35.66667,0.919078092376074
28213,5.83,1979,-71.5,35.66667,0.7656685547590141
28214,7.95,1979,-71.5,35.66667,0.9003671286564703
28215,5.26,1979,-71.5,35.66667,0.7209857441537391
28216,5.6,1979,-71.5,35.66667,0.7481880270062004
28217,10.56,1979,-71.5,35.66667,1.0236639181977936
28218,7.85,1979,-71.5,35.66667,0.8948696567452525
28219,10.33,1979,-71.5,35.66667,1.0141003215196205
28220,7.54,1979,-71.5,35.66667,0.877371345869774
28221,7.48,1979,-71.5,35.66667,0.8739015978644614
28222,9.93,1979,-71.5,35.66667,0.9969492484953811
28223,5.52,1979,-71.5,35.66667,0.7419390777291989
28224,8.97,1979,-71.5,35.66667,0.9527924430440922
28225,6.12,1979,-71.5,35.66667,0.7867514221455612
28226,7.8,1979,-71.5,35.66667,0.8920946026904804
28227,7.18,1979,-71.5,35.66667,0.8561244442423003
28228,7.54,1979,-71.5,35.66667,0.877371345869774
28229,5.94,1979,-71.5,35.66667,0.7737864449811935
28230,7.68,1979,-71.5,35.66667,0.885361220031512
28231,5.53,1979,-71.5,35.66667,0.7427251313046983
28232,4.69,1979,-71.5,35.66667,0.6711728427150833
28233,5.13,1979,-71.5,35.66667,0.7101173651118162
28234,6.06,1979,-71.5,35.66667,0.7824726241662862
28235,6.14,1979,-71.5,35.66667,0.7881683711411677
28236,19.98,1979,-71.5,35.66667,1.3005954838899636
28237,4.23,1979,-71.5,35.66667,0.6263403673750424
28238,9.32,1979,-71.5,35.66667,0.9694159123539814
28239,5.66,1979,-71.5,35.66667,0.7528164311882715
28240,5.66,1979,-71.5,35.66667,0.7528164311882715
28241,5.66,1979,-71.5,35.66667,0.7528164311882715
28242,7.19,1979,-71.5,35.66667,0.8567288903828826
28243,6.36,1979,-71.5,35.66667,0.8034571156484139
28244,6.57,1979,-71.5,35.66667,0.8175653695597808
28245,6.93,1979,-71.5,35.66667,0.8407332346118067
28246,6.11,1979,-71.5,35.66667,0.7860412102425542
28247,4.34,1979,-71.5,35.66667,0.6374897295125107
28248,6.6,1979,-71.5,35.66667,0.8195439355418687
28249,4.78,1979,-71.5,35.66667,0.6794278966121189
28250,4.33,1979,-71.5,35.66667,0.6364878963533654
28251,4.97,1979,-71.5,35.66667,0.696356388733332
28252,4.28,1979,-71.5,35.66667,0.631443769013172
28253,6.16,1979,-71.5,35.66667,0.7895807121644255
28254,6.05,1979,-71.5,35.66667,0.7817553746524689
28255,6.97,1979,-71.5,35.66667,0.8432327780980095
28256,5.09,1979,-71.5,35.66667,0.7067177823367587
28257,6.94,1979,-71.5,35.66667,0.8413594704548549
28258,5.56,1979,-71.5,35.66667,0.7450747915820575
28259,4.98,1979,-71.5,35.66667,0.6972293427597176
28260,5.02,1979,-71.5,35.66667,0.7007037171450193
28261,6.62,1979,-71.5,35.66667,0.8208579894396999
28262,4.27,1979,-71.5,35.66667,0.6304278750250238
28263,1.91,1979,-71.5,35.66667,0.28103336724772754
28264,3.88,1979,-71.5,35.66667,0.5888317255942073
28265,2.97,1979,-71.5,35.66667,0.4727564493172124
28266,2.38,1979,-71.5,35.66667,0.37657695705651195
28267,3.69,1979,-71.5,35.66667,0.5670263661590603
28268,2.24,1979,-71.5,35.66667,0.35024801833416286
28269,2.36,1979,-71.5,35.66667,0.37291200297010657
28270,1.99,1979,-71.5,35.66667,0.29885307640970665
28271,2.32,1979,-71.5,35.66667,0.3654879848908996
28272,1.65,1979,-71.5,35.66667,0.21748394421390627
28273,2.03,1979,-71.5,35.66667,0.3074960379132129
28274,2.21,1979,-71.5,35.66667,0.3443922736851107
28275,2.01,1979,-71.5,35.66667,0.30319605742048883
28276,2.58,1979,-71.5,35.66667,0.41161970596323016
28277,2.92,1979,-71.5,35.66667,0.4653828514484183
28278,2.12,1979,-71.5,35.66667,0.32633586092875144
28279,1.87,1979,-71.5,35.66667,0.27184160653649897
28280,2.2,1979,-71.5,35.66667,0.3424226808222063
28281,2.92,1979,-71.5,35.66667,0.4653828514484183
28282,3.54,1979,-71.5,35.66667,0.5490032620257879
28283,2.61,1979,-71.5,35.66667,0.41664050733828095
28284,2.47,1979,-71.5,35.66667,0.39269695325966575
28285,3.34,1979,-71.5,35.66667,0.5237464668115644
28286,3.74,1979,-71.5,35.66667,0.5728716022004802
28287,3.54,1979,-71.5,35.66667,0.5490032620257879
28288,3.19,1979,-71.5,35.66667,0.5037906830571811
28289,2.35,1979,-71.5,35.66667,0.37106786227173627
28290,5.27,1979,-71.5,35.66667,0.7218106152125465
28291,2.04,1979,-71.5,35.66667,0.3096301674258988
28292,4.1,1979,-71.5,35.66667,0.6127838567197355
28293,3.22,1979,-71.5,35.66667,0.5078558716958309
28294,2.93,1979,-71.5,35.66667,0.4668676203541095
28295,3.49,1979,-71.5,35.66667,0.5428254269591799
28296,4.57,1979,-71.5,35.66667,0.6599162000698503
28297,3.57,1979,-71.5,35.66667,0.5526682161121932
28298,3.17,1979,-71.5,35.66667,0.5010592622177514
28299,3.94,1979,-71.5,35.66667,0.5954962218255742
28300,2.47,1979,-71.5,35.66667,0.39269695325966575
28301,1.84,1979,-71.5,35.66667,0.2648178230095365
28302,1.63,1979,-71.5,35.66667,0.21218760440395779
28303,1.3,1979,-71.5,35.66667,0.11394335230683679
28304,1.22,1979,-71.5,35.66667,0.08635983067474821
28305,1.34,1979,-71.5,35.66667,0.12710479836480765
28306,3.93,1979,-71.5,35.66667,0.5943925503754267
28307,3.76,1979,-71.5,35.66667,0.5751878449276611
28308,2.85,1979,-71.5,35.66667,0.4548448600085102
28309,2.79,1979,-71.5,35.66667,0.44560420327359757
28310,2.64,1979,-71.5,35.66667,0.42160392686983106
28311,3.05,1979,-71.5,35.66667,0.48429983934678583
28312,2.45,1979,-71.5,35.66667,0.3891660843645325
28313,2.22,1979,-71.5,35.66667,0.3463529744506387
28314,2.78,1979,-71.5,35.66667,0.4440447959180762
28315,3.0,1979,-71.5,35.66667,0.47712125471966244
28316,2.37,1979,-71.5,35.66667,0.37474834601010387
28317,1.79,1979,-71.5,35.66667,0.2528530309798932
28318,2.0,1979,-71.5,35.66667,0.3010299956639812
28319,1.26,1979,-71.5,35.66667,0.10037054511756291
28320,1.79,1979,-71.5,35.66667,0.2528530309798932
28321,1.86,1979,-71.5,35.66667,0.26951294421791633
28322,50.01,1979,-71.5,35.66667,1.6990568545476676
28323,5483.2,1979,-71.5,35.66667,3.7390340870857917
28324,2166.0,1979,-71.5,35.66667,3.3356584522893016
28325,4.1,1979,-71.5,35.66667,0.6127838567197355
28326,120.42,1979,-71.5,35.66667,2.0806986228711293
28327,368.0,1979,-71.5,35.66667,2.5658478186735176
28328,236.8,1979,-71.5,35.66667,2.374381698050882
28329,88.11,1979,-71.5,35.66667,1.9450252012424627
28330,35.01,1979,-71.5,35.66667,1.5441921107650325
28331,492.8,1979,-71.5,35.66667,2.692670699156369
28332,57.6,1979,-71.5,35.66667,1.760422483423212
28333,50.13,1979,-71.5,35.66667,1.7000977046130539
28334,40.4,1979,-71.5,35.66667,1.606381365110605
28335,153.04,1979,-71.5,35.66667,2.1848049570192396
28336,1831.3,1979,-71.5,35.66667,3.2627594954061183
28337,206.0,1979,-71.5,35.66667,2.3138672203691533
28338,22.44,1979,-71.5,35.66667,1.351022852584124
28339,17.96,1979,-71.5,35.66667,1.2543063323312855
28340,18.7,1979,-71.5,35.66667,1.271841606536499
28341,8.43,1979,-71.5,35.66667,0.9258275746247423
28342,465.9,1979,-71.5,35.66667,2.668292710448221
28343,10.31,1979,-71.5,35.66667,1.0132586652835165
28344,498.8,1979,-71.5,35.66667,2.6979264448065052
28345,1714.8,1979,-71.5,35.66667,3.234213474838595
28346,4.45,1979,-71.5,35.66667,0.6483600109809317
28347,136.51,1979,-71.5,35.66667,2.135164466656955
28348,8.59,1979,-71.5,35.66667,0.9339931638312423
28349,7.37,1979,-71.5,35.66667,0.8674674878590515
28350,699.1,1979,-71.5,35.66667,2.8445393021290077
28351,507.6,1979,-71.5,35.66667,2.7055216134226674
28352,301.2,1979,-71.5,35.66667,2.478854967528663
28353,95.69,1979,-71.5,35.66667,1.9808665545820792
28354,8.82,1979,-71.5,35.66667,0.9454685851318197
28355,21.6,1979,-71.5,35.66667,1.334453751150931
28356,9.47,1979,-71.5,35.66667,0.9763499790032735
28357,135.45,1979,-71.5,35.66667,2.131779009369187
28358,12.07,1979,-71.5,35.66667,1.0817072700973491
28359,21.2,1979,-71.5,35.66667,1.3263358609287514
28360,57.1,1979,-71.5,35.66667,1.7566361082458481
28361,11.25,1979,-71.5,35.66667,1.0511525224473812
28362,30.62,1979,-71.5,35.66667,1.4860051863622423
28363,7.78,1979,-71.5,35.66667,0.890979596989689
28364,122.39,1979,-71.5,35.66667,2.0877459347847336
28365,938.8,1979,-71.5,35.66667,2.972573080926555
28366,468.9,1979,-71.5,35.66667,2.6710802327388494
28367,188.01,1979,-71.5,35.66667,2.2741809494196334
28368,177.83,1979,-71.5,35.66667,2.2500050284868958
28369,77.27,1979,-71.5,35.66667,1.8880109122450288
28370,46.08,1979,-71.5,35.66667,1.6635124704151556
28371,41.37,1979,-71.5,35.66667,1.6166855208955122
28372,44.01,1979,-71.5,35.66667,1.643551368562945
28373,42.75,1979,-71.5,35.66667,1.6309361190641913
28374,25.84,1979,-71.5,35.66667,1.4122925093230465
28375,35.6,1979,-71.5,35.66667,1.551449997972875
28376,27.09,1979,-71.5,35.66667,1.4328090050331683
28377,29.1,1979,-71.5,35.66667,1.4638929889859074
28378,21.84,1979,-71.5,35.66667,1.3392526340326996
28379,20.71,1979,-71.5,35.66667,1.3161800988934527
28380,25.61,1979,-71.5,35.66667,1.4084095784684296
28381,16.22,1979,-71.5,35.66667,1.2100508498751372
28382,21.5,1979,-71.5,35.66667,1.3324384599156054
28383,18.88,1979,-71.5,35.66667,1.27600198996205
28384,12.31,1979,-71.5,35.66667,1.0902580529313164
28385,11.97,1979,-71.5,35.66667,1.0780941504064108
28386,15.67,1979,-71.5,35.66667,1.19506899646859
28387,8.71,1979,-71.5,35.66667,0.9400181550076633
28388,10.94,1979,-71.5,35.66667,1.039017321997412
28389,18.27,1979,-71.5,35.66667,1.2617385473525378
28390,12.07,1979,-71.5,35.66667,1.0817072700973491
28391,11.75,1979,-71.5,35.66667,1.070037866607755
28392,13.06,1979,-71.5,35.66667,1.115943176939055
28393,13.91,1979,-71.5,35.66667,1.1433271299920464
28394,11.4,1979,-71.5,35.66667,1.0569048513364727
28395,9.68,1979,-71.5,35.66667,0.9858753573083937
28396,9.17,1979,-71.5,35.66667,0.9623693356700211
28397,8.16,1979,-71.5,35.66667,0.9116901587538612
28398,10.34,1979,-71.5,35.66667,1.0145205387579237
28399,8.77,1979,-71.5,35.66667,0.9429995933660404
28400,9.49,1979,-71.5,35.66667,0.9772662124272927
28401,9.22,1979,-71.5,35.66667,0.9647309210536293
28402,8.8,1979,-71.5,35.66667,0.9444826721501687
28403,8.44,1979,-71.5,35.66667,0.926342446625655
28404,6.35,1979,-71.5,35.66667,0.8027737252919757
28405,9.61,1979,-71.5,35.66667,0.9827233876685453
28406,6.7,1979,-71.5,35.66667,0.8260748027008264
28407,10.47,1979,-71.5,35.66667,1.0199466816788423
28408,9.32,1979,-71.5,35.66667,0.9694159123539814
28409,8.81,1979,-71.5,35.66667,0.9449759084120479
28410,10.11,1979,-71.5,35.66667,1.0047511555910011
28411,8.84,1979,-71.5,35.66667,0.9464522650130731
28412,10.19,1979,-71.5,35.66667,1.0081741840064264
28413,7.47,1979,-71.5,35.66667,0.8733206018153987
28414,6.99,1979,-71.5,35.66667,0.8444771757456814
28415,7.6,1979,-71.5,35.66667,0.8808135922807914
28416,6.27,1979,-71.5,35.66667,0.7972675408307164
28417,8.04,1979,-71.5,35.66667,0.9052560487484512
28418,8.13,1979,-71.5,35.66667,0.9100905455940682
28419,8.03,1979,-71.5,35.66667,0.9047155452786809
28420,5.35,1979,-71.5,35.66667,0.7283537820212285
28421,7.52,1979,-71.5,35.66667,0.8762178405916422
28422,6.18,1979,-71.5,35.66667,0.7909884750888159
28423,7.15,1979,-71.5,35.66667,0.8543060418010806
28424,5.67,1979,-71.5,35.66667,0.7535830588929066
28425,7.32,1979,-71.5,35.66667,0.8645110810583919
28426,6.42,1979,-71.5,35.66667,0.8075350280688532
28427,2.4,1979,-71.5,35.66667,0.38021124171160603
28428,4.22,1979,-71.5,35.66667,0.6253124509616739
28429,6.27,1979,-71.5,35.66667,0.7972675408307164
28430,4.71,1979,-71.5,35.66667,0.6730209071288962
28431,5.04,1979,-71.5,35.66667,0.7024305364455253
28432,6.99,1979,-71.5,35.66667,0.8444771757456814
28433,5.61,1979,-71.5,35.66667,0.7489628612561614
28434,4.66,1979,-71.5,35.66667,0.6683859166900001
28435,5.17,1979,-71.5,35.66667,0.7134905430939426
28436,4.62,1979,-71.5,35.66667,0.6646419755561255
28437,4.22,1979,-71.5,35.66667,0.6253124509616739
28438,4.23,1979,-71.5,35.66667,0.6263403673750424
28439,3.27,1979,-71.5,35.66667,0.5145477526602861
28440,4.83,1979,-71.5,35.66667,0.6839471307515121
28441,4.65,1979,-71.5,35.66667,0.667452952889954
28442,6.7,1979,-71.5,35.66667,0.8260748027008264
28443,4.1,1979,-71.5,35.66667,0.6127838567197355
28444,4.56,1979,-71.5,35.66667,0.658964842664435
28445,3.78,1979,-71.5,35.66667,0.5774917998372253
28446,4.89,1979,-71.5,35.66667,0.6893088591236202
28447,3.44,1979,-71.5,35.66667,0.5365584425715301
28448,4.57,1979,-71.5,35.66667,0.6599162000698503
28449,3.55,1979,-71.5,35.66667,0.5502283530550941
28450,4.79,1979,-71.5,35.66667,0.6803355134145632
28451,3.07,1979,-71.5,35.66667,0.48713837547718647
28452,3.63,1979,-71.5,35.66667,0.5599066250361125
28453,3.44,1979,-71.5,35.66667,0.5365584425715301
28454,4.13,1979,-71.5,35.66667,0.615950051656401
28455,3.8,1979,-71.5,35.66667,0.5797835966168101
28456,3.04,1979,-71.5,35.66667,0.48287358360875376
28457,3.68,1979,-71.5,35.66667,0.5658478186735176
28458,3.56,1979,-71.5,35.66667,0.5514499979728752
28459,2.22,1979,-71.5,35.66667,0.3463529744506387
28460,3.05,1979,-71.5,35.66667,0.48429983934678583
28461,2.94,1979,-71.5,35.66667,0.46834733041215726
28462,2.27,1979,-71.5,35.66667,0.35602585719312274
28463,2.47,1979,-71.5,35.66667,0.39269695325966575
28464,3.93,1979,-71.5,35.66667,0.5943925503754267
28465,3.99,1979,-71.5,35.66667,0.6009728956867483
28466,3.02,1979,-71.5,35.66667,0.48000694295715063
28467,4.7,1979,-71.5,35.66667,0.6720978579357175
28468,4.27,1979,-71.5,35.66667,0.6304278750250238
28469,2.46,1979,-71.5,35.66667,0.39093510710337914
28470,3.23,1979,-71.5,35.66667,0.5092025223311029
28471,2.92,1979,-71.5,35.66667,0.4653828514484183
28472,2.17,1979,-71.5,35.66667,0.3364597338485295
28473,4.0,1979,-71.5,35.66667,0.6020599913279624
28474,3.09,1979,-71.5,35.66667,0.4899584794248346
28475,4.91,1979,-71.5,35.66667,0.6910814921229684
28476,1.65,1979,-71.5,35.66667,0.21748394421390627
28477,2.06,1979,-71.5,35.66667,0.31386722036915343
28478,2.1,1979,-71.5,35.66667,0.3222192947339193
28479,2.93,1979,-71.5,35.66667,0.4668676203541095
28480,1.37,1979,-71.5,35.66667,0.1367205671564068
28481,2.22,1979,-71.5,35.66667,0.3463529744506387
28482,2.51,1979,-71.5,35.66667,0.3996737214810381
28483,2.21,1979,-71.5,35.66667,0.3443922736851107
28484,3.43,1979,-71.5,35.66667,0.5352941200427705
28485,2.14,1979,-71.5,35.66667,0.33041377334919086
28486,1.89,1979,-71.5,35.66667,0.2764618041732441
28487,1.79,1979,-71.5,35.66667,0.2528530309798932
28488,2.49,1979,-71.5,35.66667,0.3961993470957364
28489,1.4,1979,-71.5,35.66667,0.146128035678238
28490,1.92,1979,-71.5,35.66667,0.28330122870354957
28491,2.18,1979,-71.5,35.66667,0.33845649360460484
28492,1.98,1979,-71.5,35.66667,0.2966651902615311
28493,2.16,1979,-71.5,35.66667,0.3344537511509309
28494,1.69,1979,-71.5,35.66667,0.22788670461367352
28495,1.09,1979,-71.5,35.66667,0.037426497940623665
28496,1.89,1979,-71.5,35.66667,0.2764618041732441
28497,2.58,1979,-71.5,35.66667,0.41161970596323016
28498,2.4,1979,-71.5,35.66667,0.38021124171160603
28499,1.94,1979,-71.5,35.66667,0.287801729930226
28500,1.16,1979,-71.5,35.66667,0.06445798922691845
28501,2.37,1979,-71.5,35.66667,0.37474834601010387
28502,1.41,1979,-71.5,35.66667,0.14921911265537988
28503,1.81,1979,-71.5,35.66667,0.2576785748691845
28504,2.25,1979,-71.5,35.66667,0.3521825181113625
28505,1.91,1979,-71.5,35.66667,0.28103336724772754
28506,1.59,1979,-71.5,35.66667,0.2013971243204515
28507,1.68,1979,-71.5,35.66667,0.22530928172586284
28508,1.37,1979,-71.5,35.66667,0.1367205671564068
28509,1.3,1979,-71.5,35.66667,0.11394335230683679
28510,1.29,1979,-71.5,35.66667,0.11058971029924898
28511,1.59,1979,-71.5,35.66667,0.2013971243204515
28512,1.29,1979,-71.5,35.66667,0.11058971029924898
28513,1.81,1979,-71.5,35.66667,0.2576785748691845
28514,0.94,1979,-71.5,35.66667,-0.026872146400301365
28515,1.17,1979,-71.5,35.66667,0.06818586174616162
28516,1.11,1979,-71.5,35.66667,0.045322978786657475
28517,0.96,1979,-71.5,35.66667,-0.017728766960431602
28518,1.38,1979,-71.5,35.66667,0.13987908640123647
28519,1.0,1979,-71.5,35.66667,0.0
28520,0.85,1979,-71.5,35.66667,-0.07058107428570728
28521,1.37,1979,-71.5,35.66667,0.1367205671564068
28522,1.3,1979,-71.5,35.66667,0.11394335230683679
28523,0.85,1979,-71.5,35.66667,-0.07058107428570728
28524,0.85,1979,-71.5,35.66667,-0.07058107428570728
28525,38.61,1979,-71.5,35.66667,1.5866998016240492
28526,3.61,1979,-71.5,35.66667,0.557507201905658
28527,12.08,1979,-71.5,35.66667,1.082066934285113
28528,2507.0,1979,-71.5,35.66667,3.3991543339582164
28529,344.24,1979,-71.5,35.66667,2.536861333074499
28530,107.7,1979,-71.5,35.66667,2.0322157032979815
28531,32.61,1979,-71.5,35.66667,1.513350798805957
28532,15.36,1979,-71.5,35.66667,1.1863912156954932
28533,8.32,1979,-71.5,35.66667,0.9201233262907239
28534,4.63,1979,-71.5,35.66667,0.6655809910179531
28535,4.6,1979,-71.5,35.66667,0.6627578316815741
28536,6175.0,1979,-71.5,35.66667,3.7906369619317033
28537,578.01,1979,-71.5,35.66667,2.7619353521008936
28538,20.82,1979,-71.5,35.66667,1.3184807251745174
28539,0.92,1979,-71.5,35.66667,-0.036212172654444715
28540,40.32,1979,-71.5,35.66667,1.605520523437469
28541,3335.0,1979,-71.5,35.66667,3.523095838252568
28542,78.75,1979,-71.5,35.66667,1.8962505624616381
28543,9.64,1979,-71.5,35.66667,0.9840770339028309
28544,8.72,1979,-71.5,35.66667,0.9405164849325672
28545,16.53,1979,-71.5,35.66667,1.2182728535714475
28546,17.05,1979,-71.5,35.66667,1.2317243833285165
28547,9.48,1979,-71.5,35.66667,0.9768083373380663
28548,18.48,1979,-71.5,35.66667,1.266701966884088
28549,8.68,1979,-71.5,35.66667,0.9385197251764918
28550,7.28,1979,-71.5,35.66667,0.8621313793130372
28551,3.39,1979,-71.5,35.66667,0.5301996982030822
28552,2.4,1979,-71.5,35.66667,0.38021124171160603
28553,95.58,1979,-71.5,35.66667,1.9803670261847752
28554,213.01,1979,-71.5,35.66667,2.328399992372424
28555,88.56,1979,-71.5,35.66667,1.9472376078706664
28556,22.96,1979,-71.5,35.66667,1.360971883725936
28557,189.64,1979,-71.5,35.66667,2.277929946646919
28558,135.79,1979,-71.5,35.66667,2.1328677883190843
28559,199.21,1979,-71.5,35.66667,2.2993111354722835
28560,59.85,1979,-71.5,35.66667,1.7770641547424295
28561,30.8,1979,-71.5,35.66667,1.4885507165004443
